ID_CLIENTE,SEXO,DATA_NASCIMENTO,PRIMEIRA_COMPRA
35583, ,1900/01/01,2020/05/07
35584,F,1900/01/01,2020/05/07
35585, ,1900/01/01,2020/05/07
35586, ,1900/01/01,2020/05/07
35587, ,1972/05/26,2020/05/07
35588, ,1900/01/01,2020/05/07
35589, ,1900/01/01,2020/05/07
35590, ,1967/08/06,2020/05/07
35591, ,1900/01/01,2020/05/07
35592,F,1900/01/01,2020/05/07
35593, ,1900/01/01,2020/05/07
35594, ,1900/01/01,2020/05/07
35595, ,1900/01/01,2020/05/07
35596, ,1900/01/01,2020/05/07
35597, ,1900/01/01,2020/05/08
35598, ,1900/01/01,2020/05/08
35599, ,1900/01/01,2020/05/08
35600, ,1900/01/01,2020/05/08
35601, ,1900/01/01,2020/05/08
35602, ,1900/01/01,2020/05/08
35603, ,1900/01/01,2020/05/08
35604, ,1900/01/01,2020/05/08
35605, ,1900/01/01,2020/05/08
35606, ,1900/01/01,2020/05/08
35607, ,1900/01/01,2020/05/08
35608, ,1900/01/01,2020/05/08
35609, ,1900/01/01,2020/05/08
35610, ,1900/01/01,2020/05/08
35611, ,1900/01/01,2020/05/08
35612, ,1900/01/01,2020/05/08
35613, ,1900/01/01,2020/05/08
35614, ,1900/01/01,2020/05/08
35615, ,1900/01/01,2020/05/08
35616, ,1900/01/01,2020/05/08
35617, ,1900/01/01,2020/05/08
35618, ,1900/01/01,2020/05/08
35619, ,1900/01/01,2020/05/08
35620, ,1900/01/01,2020/05/08
35621, ,1900/01/01,2020/05/08
35622, ,1900/01/01,2020/05/08
35623, ,1900/01/01,2020/05/08
35624, ,1900/01/01,2020/05/08
35625, ,1900/01/01,2020/05/08
35626, ,1900/01/01,2020/05/08
35627, ,1900/01/01,2020/05/08
35628, ,1900/01/01,2020/05/08
35629, ,1900/01/01,2020/05/09
35630, ,1900/01/01,2020/05/08
35631, ,1900/01/01,2020/05/08
35632, ,1900/01/01,2020/05/08
35633,M,1900/01/01,2020/05/08
35634, ,1900/01/01,2020/05/08
35635, ,1900/01/01,2020/05/09
35636, ,1900/01/01,2020/05/09
35637, ,1900/01/01,2020/05/09
35638, ,1900/01/01,2020/05/09
35639, ,1900/01/01,2020/05/09
35640, ,1900/01/01,2020/05/09
35641, ,1900/01/01,2020/05/09
35642, ,1900/01/01,2020/05/09
35643, ,1900/01/01,2020/05/09
35644, ,1900/01/01,2020/05/09
35645, ,1900/01/01,2020/05/09
35646, ,1900/01/01,2020/05/09
35647, ,1900/01/01,2020/05/09
35648, ,1900/01/01,2020/05/09
35649, ,1900/01/01,2020/05/09
35650, ,1967/08/03,2020/05/09
35651, ,1900/01/01,2020/05/09
35652, ,1900/01/01,2020/05/09
35653, ,1900/01/01,2020/05/09
35654, ,1900/01/01,2020/05/09
35655, ,1900/01/01,2020/05/09
35656, ,1900/01/01,2020/05/09
35657, ,1900/01/01,2020/05/09
35658, ,1994/04/04,2020/05/09
35659, ,1900/01/01,2020/05/09
35660, ,1900/01/01,2020/05/09
35661, ,1900/01/01,2020/05/09
35662, ,1900/01/01,2020/05/09
35663, ,1900/01/01,2020/05/09
35664, ,1900/01/01,2020/05/09
35665, ,1900/01/01,2020/05/09
35666, ,1900/01/01,2020/05/09
35667, ,1900/01/01,2020/05/09
35668, ,1900/01/01,2020/05/09
35669, ,1900/01/01,2020/05/09
35670, ,1900/01/01,2020/05/09
35671, ,1900/01/01,2020/05/10
35672, ,1900/01/01,2020/05/10
35673, ,1900/01/01,2020/05/10
35674, ,1900/01/01,2020/05/10
35675, ,1900/01/01,2020/05/10
35676,M,1900/01/01,2020/05/10
35677, ,1987/10/15,2020/05/10
35678, ,1900/01/01,2020/05/10
35679, ,1900/01/01,2020/05/10
35680, ,1900/01/01,2020/05/10
35681, ,1900/01/01,2020/05/10
35682, ,1900/01/01,2020/05/10
35683, ,1900/01/01,2020/05/10
35684, ,1900/01/01,2020/05/10
35685, ,1900/01/01,2020/05/09
35686, ,1900/01/01,2020/05/09
35687, ,1974/06/27,2020/11/23
35688, ,1900/01/01,2020/05/09
35689, ,1900/01/01,2020/05/09
35690, ,1900/01/01,2020/05/09
35691, ,1900/01/01,2020/05/10
35692, ,1900/01/01,2020/05/10
35693, ,1900/01/01,2020/05/10
35694, ,1900/01/01,2020/05/10
35695, ,1900/01/01,2020/05/10
35696, ,1900/01/01,2020/05/10
35697, ,1900/01/01,2020/05/10
35698, ,1900/01/01,2020/05/10
35699, ,1900/01/01,2020/05/10
35700, ,1900/01/01,2020/05/10
35701, ,1900/01/01,2020/05/10
35702, ,1900/01/01,2020/05/10
35703, ,1900/01/01,2020/05/10
35704, ,1900/01/01,2020/05/10
35705, ,1900/01/01,2020/05/10
35706, ,1900/01/01,2020/05/10
35707, ,1900/01/01,2020/05/10
35708, ,1900/01/01,2020/05/10
35709, ,1900/01/01,2020/05/10
35710,F,1900/01/01,2020/05/10
35711, ,1975/03/18,2020/05/10
35712, ,2000/02/25,2020/05/10
35713, ,1900/01/01,2020/05/10
35714, ,1900/01/01,2020/05/10
35715, ,1900/01/01,2020/05/11
35716, ,1900/01/01,2020/05/11
35717, ,1900/01/01,2020/05/11
35718, ,1900/01/01,2020/05/11
35719, ,1900/01/01,2020/05/20
35720, ,1900/01/01,2020/05/11
35721, ,1900/01/01,2020/05/11
35722, ,1900/01/01,2020/05/11
35723, ,1900/01/01,2020/07/20
35724,F,1900/01/01,2020/05/11
35725, ,1900/01/01,2020/05/11
35726, ,1900/01/01,2020/05/11
35727,F,1900/01/01,2020/05/11
35728, ,1900/01/01,2020/05/11
35729, ,1900/01/01,2020/05/11
35730, ,1900/01/01,2020/05/11
35731, ,1900/01/01,2020/05/11
35732, ,1900/01/01,2020/05/11
35733, ,1900/01/01,2020/05/11
35734, ,1900/01/01,2020/05/11
35735, ,1900/01/01,2020/05/11
35736, ,1900/01/01,2020/05/11
35737, ,1900/01/01,2020/05/11
35738, ,1900/01/01,2020/05/11
35739, ,1900/01/01,2020/05/11
35740, ,1900/01/01,2020/05/11
35741, ,1900/01/01,2020/05/11
35742, ,1900/01/01,2020/05/11
35743, ,1900/01/01,2020/05/11
35744, ,1900/01/01,2020/05/11
35745, ,1900/01/01,2020/05/11
35746, ,1900/01/01,2020/05/11
35747, ,1900/01/01,2020/05/12
35748, ,1900/01/01,2020/05/12
35749, ,1900/01/01,2020/05/12
35750, ,1900/01/01,2020/05/12
35751, ,1900/01/01,2020/05/12
35752, ,1900/01/01,2020/05/12
35753, ,1900/01/01,2020/05/12
35754, ,1900/01/01,2020/05/12
35755, ,1900/01/01,2020/05/12
35756, ,1900/01/01,2020/05/12
35757, ,1900/01/01,2020/05/12
35758, ,1900/01/01,2020/05/12
35759, ,1900/01/01,2020/05/12
35760, ,1900/01/01,2020/05/12
35761, ,1900/01/01,2020/05/12
35762, ,1900/01/01,2020/05/12
35763, ,1900/01/01,2020/05/12
35764, ,1900/01/01,2020/05/12
35765, ,1900/01/01,2020/05/12
35766,M,1900/01/01,2020/05/12
35767,M,1900/01/01,2020/05/12
35768, ,1900/01/01,2020/05/12
35769, ,1900/01/01,2020/05/12
35770,F,1900/01/01,2020/05/12
35771,F,1900/01/01,2020/05/12
35772, ,1900/01/01,2020/05/12
35773, ,1900/01/01,2020/05/12
35774, ,1900/01/01,2020/05/12
35775, ,1900/01/01,2020/05/12
35776, ,1900/01/01,2020/05/12
35777, ,1900/01/01,2020/05/12
35778,M,1900/01/01,2020/05/12
35779, ,1900/01/01,2020/05/13
35780, ,1900/01/01,2020/05/13
35781,M,1900/01/01,2020/05/13
35782, ,1900/01/01,2020/05/13
35783, ,1900/01/01,2020/05/13
35784, ,1900/01/01,2020/05/13
35785, ,1900/01/01,2020/05/13
35786, ,1900/01/01,2020/05/13
35787, ,1900/01/01,2020/05/13
35788, ,1900/01/01,2020/05/13
35789, ,1900/01/01,2020/05/13
35790, ,1900/01/01,2020/05/13
35791, ,1900/01/01,2020/05/13
35792, ,1900/01/01,2020/05/13
35793, ,1900/01/01,2020/05/13
35794, ,1900/01/01,2020/05/13
35795, ,1900/01/01,2020/05/13
35796, ,1900/01/01,2020/05/13
35797, ,1900/01/01,2020/05/13
35798, ,1900/01/01,2020/05/13
35799, ,1900/01/01,2020/05/13
35800, ,1900/01/01,2020/05/13
35801, ,1900/01/01,2020/05/13
35802, ,1900/01/01,2020/05/13
35803, ,1900/01/01,2020/05/13
35804, ,1900/01/01,2020/05/13
35805, ,1900/01/01,2020/05/13
35806, ,1900/01/01,2020/05/13
35807, ,1900/01/01,2020/05/13
35808, ,1900/01/01,2020/05/13
35809, ,1900/01/01,2020/05/13
35810, ,1900/01/01,2020/05/13
35811, ,1900/01/01,2020/05/14
35812, ,1900/01/01,2020/05/14
35813, ,1900/01/01,2020/05/10
35814, ,1900/01/01,2020/05/10
35815, ,1994/07/29,2020/05/10
35816, ,1900/01/01,2020/05/10
35817, ,1900/01/01,2020/05/10
35818, ,1900/01/01,2020/05/10
35819, ,1900/01/01,2020/05/10
35820, ,1900/01/01,2020/05/11
35821, ,1900/01/01,2020/05/11
35822, ,1900/01/01,2020/05/11
35823, ,1900/01/01,2020/05/11
35824, ,1900/01/01,2020/05/11
35825, ,1900/01/01,2020/05/11
35826, ,1900/01/01,2020/05/11
35827, ,1900/01/01,2020/05/11
35828, ,1900/01/01,2020/05/11
35829, ,1900/01/01,2020/05/11
35830,M,1900/01/01,2020/05/11
35831, ,1900/01/01,2020/05/11
35832, ,1900/01/01,2020/05/11
35833, ,1900/01/01,2020/05/11
35834, ,1900/01/01,2020/05/11
35835, ,1900/01/01,2020/05/11
35836, ,1900/01/01,2020/05/11
35837, ,1900/01/01,2020/05/11
35838, ,1900/01/01,2020/05/11
35839, ,1900/01/01,2020/05/11
35840, ,1900/01/01,2020/05/11
35841, ,1900/01/01,2020/05/11
35842, ,1900/01/01,2020/05/11
35843, ,1900/01/01,2020/05/11
35844, ,1900/01/01,2020/05/11
35845, ,1900/01/01,2020/05/11
35846, ,1900/01/01,2020/05/11
35847, ,1900/01/01,2020/05/11
35848, ,1900/01/01,2020/05/12
35849, ,1900/01/01,2020/05/12
35850, ,1900/01/01,2020/05/12
35851, ,1900/01/01,2020/05/12
35852, ,1900/01/01,2020/05/12
35853, ,1900/01/01,2020/05/12
35854, ,1900/01/01,2020/05/12
35855,O,1900/01/01,2020/05/12
35856, ,2001/09/15,2020/05/12
35857, ,1900/01/01,2020/05/12
35858, ,1900/01/01,2020/05/12
35859, ,1900/01/01,2020/05/12
35860, ,1900/01/01,2020/05/12
35861, ,1900/01/01,2020/05/12
35862, ,1900/01/01,2020/05/12
35863,M,1998/09/18,2020/05/12
35864,M,1900/01/01,2020/05/12
35865, ,1900/01/01,2020/05/12
35866, ,1900/01/01,2020/05/12
35867, ,1900/01/01,2020/05/12
35868, ,1900/01/01,2020/05/12
35869, ,1900/01/01,2020/05/12
35870, ,1900/01/01,2020/05/12
35871, ,1900/01/01,2020/05/12
35872, ,1900/01/01,2020/05/12
35873, ,1900/01/01,2020/05/12
35874, ,1900/01/01,2020/05/12
35875, ,1900/01/01,2020/05/12
35876, ,1900/01/01,2020/05/12
35877, ,1900/01/01,2020/05/12
35878, ,1900/01/01,2020/05/12
35879, ,1900/01/01,2020/05/12
35880, ,1900/01/01,2020/05/12
35881, ,1900/01/01,2020/05/12
35882, ,1900/01/01,2020/05/12
35883, ,1900/01/01,2020/05/12
35884, ,1900/01/01,2020/05/12
35885, ,1900/01/01,2020/05/12
35886, ,1900/01/01,2020/05/12
35887, ,1900/01/01,2020/05/13
35888, ,1900/01/01,2020/05/13
35889, ,1900/01/01,2020/05/13
35890, ,1900/01/01,2020/05/13
35891, ,1900/01/01,2020/05/13
35892, ,1900/01/01,2020/05/13
35893, ,1900/01/01,2020/05/13
35894, ,1900/01/01,2020/05/13
35895, ,1900/01/01,2020/05/13
35896, ,1900/01/01,2020/05/13
35897,F,1979/06/18,2020/05/13
35898, ,1900/01/01,2020/05/13
35899,F,1900/01/01,2020/05/13
35900, ,1900/01/01,2020/05/13
35901, ,1900/01/01,2020/05/13
35902, ,1900/01/01,2020/05/13
35903, ,1900/01/01,2020/05/13
35904, ,1900/01/01,2020/05/13
35905, ,1900/01/01,2020/05/13
35906, ,1900/01/01,2020/05/13
35907, ,1900/01/01,2020/09/12
35908, ,1900/01/01,2020/05/13
35909, ,1900/01/01,2020/05/13
35910, ,1900/01/01,2020/05/13
35911, ,1900/01/01,2020/05/13
35912, ,1900/01/01,2020/05/13
35913, ,1900/01/01,2020/05/13
35914, ,1900/01/01,2020/05/13
35915, ,1900/01/01,2020/05/14
35916, ,1900/01/01,2020/05/14
35917,M,1900/01/01,2020/05/14
35918, ,1900/01/01,2020/05/14
35919, ,1900/01/01,2020/05/14
35920, ,1900/01/01,2020/05/14
35921, ,1984/02/01,2020/05/14
35922, ,1900/01/01,2020/05/14
35923, ,1900/01/01,2020/05/14
35924, ,1900/01/01,2020/05/14
35925, ,1900/01/01,2020/05/14
35926, ,1900/01/01,2020/05/14
35927, ,1900/01/01,2020/05/14
35928, ,1900/01/01,2020/05/14
35929, ,1900/01/01,2020/05/14
35930, ,1900/01/01,2020/05/14
35931, ,1900/01/01,2020/05/14
35932, ,1900/01/01,2020/05/14
35933, ,1900/01/01,2020/05/14
35934, ,1900/01/01,2020/05/14
35935, ,1900/01/01,2020/05/14
35936, ,1900/01/01,2020/05/14
35937, ,1900/01/01,2020/05/14
35938, ,1900/01/01,2020/05/14
35939, ,1900/01/01,2020/05/14
35940, ,1900/01/01,2020/05/14
35941, ,1900/01/01,2020/05/14
35942, ,1900/01/01,2020/05/14
35943,O,1900/01/01,2020/05/14
35944, ,1900/01/01,2020/05/14
35945, ,1900/01/01,2020/05/14
35946, ,1900/01/01,2020/05/14
35947, ,1900/01/01,2020/05/14
35948,F,1900/01/01,2020/05/14
35949, ,1900/01/01,2020/05/14
35950, ,1900/01/01,2020/05/14
35951, ,1900/01/01,2020/05/14
35952, ,1900/01/01,2020/05/14
35953, ,1900/01/01,2020/05/14
35954, ,1900/01/01,2020/05/14
35955, ,1900/01/01,2020/05/14
35956, ,1900/01/01,2020/05/14
35957, ,1900/01/01,2020/05/14
35958,O,1900/01/01,2020/05/14
35959, ,1900/01/01,2020/05/14
35960, ,1996/02/25,2020/05/14
35961, ,1900/01/01,2020/05/14
35962, ,1900/01/01,2020/05/14
35963, ,1900/01/01,2020/05/14
35964, ,1900/01/01,2020/05/14
35965, ,1900/01/01,2020/05/14
35966, ,1900/01/01,2020/05/14
35967, ,1900/01/01,2020/05/14
35968, ,1900/01/01,2020/05/14
35969, ,1900/01/01,2020/05/14
35970, ,1900/01/01,2020/05/15
35971, ,1900/01/01,2020/05/15
35972, ,1900/01/01,2020/05/15
35973, ,1900/01/01,2020/05/15
35974, ,1900/01/01,2020/05/15
35975, ,1900/01/01,2020/05/15
35976, ,1900/01/01,2020/05/15
35977, ,1900/01/01,2020/05/15
35978, ,1996/05/17,2020/05/15
35979,F,1900/01/01,2020/05/15
35980, ,1900/01/01,2020/05/15
35981, ,1900/01/01,2020/05/15
35982, ,1900/01/01,2020/05/15
35983, ,1900/01/01,2020/05/15
35984, ,1900/01/01,2020/05/15
35985, ,1900/01/01,2020/05/15
35986, ,1900/01/01,2020/05/15
35987, ,1900/01/01,2020/05/15
35988, ,1900/01/01,2020/05/15
35989, ,1900/01/01,2020/05/15
35990, ,1971/07/01,2020/05/15
35991, ,1900/01/01,2020/05/15
35992,M,1900/01/01,2020/05/15
35993, ,1900/01/01,2020/05/15
35994, ,1900/01/01,2020/05/15
35995, ,1900/01/01,2020/05/15
35996, ,1900/01/01,2020/05/15
35997, ,1900/01/01,2020/05/15
35998, ,1900/01/01,2020/05/15
35999, ,1900/01/01,2020/05/15
36000, ,1900/01/01,2020/05/15
36001, ,1900/01/01,2020/05/15
36002, ,1900/01/01,2020/05/15
36003, ,1900/01/01,2020/05/15
36004, ,1900/01/01,2020/05/16
36005, ,1900/01/01,2020/05/16
36006, ,1900/01/01,2020/05/16
36007, ,1900/01/01,2020/05/16
36008, ,1900/01/01,2020/05/16
36009, ,1900/01/01,2020/05/16
36010,F,1900/01/01,2020/05/16
36011, ,1900/01/01,2020/05/16
36012, ,1900/01/01,2020/05/16
36013, ,1900/01/01,2020/05/16
36014, ,1900/01/01,2020/05/16
36015, ,1900/01/01,2020/05/16
36016, ,1900/01/01,2020/05/16
36017, ,1900/01/01,2020/05/16
36018, ,1900/01/01,2020/05/16
36019, ,1900/01/01,2020/05/16
36020, ,1900/01/01,2020/05/16
36021, ,1900/01/01,2020/05/16
36022, ,1900/01/01,2020/05/16
36023, ,1984/03/29,2020/05/16
36024, ,1900/01/01,2020/05/16
36025, ,1900/01/01,2020/05/16
36026, ,1900/01/01,2020/05/16
36027,F,1900/01/01,2020/05/16
36028, ,1900/01/01,2020/05/16
36029, ,1900/01/01,2020/05/16
36030, ,1900/01/01,2020/05/16
36031,F,1900/01/01,2020/05/16
36032, ,1900/01/01,2020/05/16
36033, ,1900/01/01,2020/05/16
36034, ,1900/01/01,2020/05/16
36035, ,1900/01/01,2020/05/17
36036, ,1900/01/01,2020/05/17
36037, ,1900/01/01,2020/05/17
36038, ,1900/01/01,2020/05/17
36039, ,1999/04/04,2020/05/17
36040, ,1900/01/01,2020/05/17
36041, ,1900/01/01,2020/05/17
36042, ,1900/01/01,2020/05/17
36043, ,1900/01/01,2020/05/17
36044, ,1900/01/01,2020/05/17
36045, ,1900/01/01,2020/05/17
36046, ,1900/01/01,2020/05/17
36047, ,1900/01/01,2020/05/17
36048, ,1900/01/01,2020/05/17
36049, ,1900/01/01,2020/05/17
36050, ,1900/01/01,2020/05/17
36051, ,1900/01/01,2020/05/17
36052,M,1900/01/01,2020/05/17
36053, ,1900/01/01,2020/05/17
36054, ,1900/01/01,2020/05/17
36055, ,1900/01/01,2020/05/17
36056, ,1900/01/01,2020/05/17
36057, ,1900/01/01,2020/05/17
36058, ,1900/01/01,2020/05/18
36059, ,1900/01/01,2020/05/18
36060, ,1900/01/01,2020/05/18
36061, ,1900/01/01,2020/05/18
36062, ,1900/01/01,2020/05/18
36063, ,1900/01/01,2020/05/18
36064, ,1900/01/01,2020/05/18
36065, ,1900/01/01,2020/05/18
36066, ,1900/01/01,2020/05/18
36067, ,1900/01/01,2020/05/18
36068, ,1900/01/01,2020/05/18
36069, ,1900/01/01,2020/05/14
36070, ,1900/01/01,2020/05/14
36071, ,1900/01/01,2020/05/14
36072, ,1900/01/01,2020/05/14
36073, ,1900/01/01,2020/05/14
36074, ,1900/01/01,2020/05/14
36075, ,1900/01/01,2020/05/14
36076, ,1900/01/01,2020/05/14
36077, ,1900/01/01,2020/05/14
36078, ,1900/01/01,2020/05/14
36079,F,1900/01/01,2020/05/15
36080, ,1900/01/01,2020/05/15
36081,F,1900/01/01,2020/05/15
36082, ,1900/01/01,2020/05/15
36083, ,1900/01/01,2020/05/15
36084, ,1900/01/01,2020/05/15
36085, ,1900/01/01,2020/05/15
36086, ,1900/01/01,2020/05/15
36087, ,1900/01/01,2020/05/15
36088, ,1900/01/01,2020/07/13
36089, ,1900/01/01,2020/05/15
36090, ,1900/01/01,2020/05/15
36091, ,1900/01/01,2020/05/15
36092, ,1900/01/01,2020/05/15
36093, ,1900/01/01,2020/05/15
36094, ,1900/01/01,2020/05/15
36095, ,1900/01/01,2020/05/15
36096, ,1900/01/01,2020/05/15
36097, ,1900/01/01,2020/05/15
36098,F,1900/01/01,2020/05/15
36099,M,1900/01/01,2020/05/15
36100, ,1900/01/01,2020/05/15
36101, ,1900/01/01,2020/05/15
36102, ,1900/01/01,2020/05/15
36103, ,1900/01/01,2020/05/15
36104, ,1900/01/01,2020/05/15
36105, ,1989/01/13,2020/05/15
36106, ,1900/01/01,2020/05/15
36107,F,1900/01/01,2020/05/15
36108, ,1900/01/01,2020/05/15
36109, ,1900/01/01,2020/05/15
36110, ,1900/01/01,2020/05/15
36111, ,1965/01/26,2020/05/15
36112, ,1900/01/01,2020/05/15
36113, ,1900/01/01,2020/05/15
36114, ,1900/01/01,2020/05/15
36115, ,1900/01/01,2020/05/15
36116, ,1900/01/01,2020/05/15
36117, ,1900/01/01,2020/05/15
36118, ,1900/01/01,2020/05/15
36119, ,1900/01/01,2020/05/16
36120, ,1900/01/01,2020/05/16
36121, ,1900/01/01,2020/05/16
36122, ,1900/01/01,2020/05/16
36123,M,1988/10/16,2020/05/16
36124, ,1900/01/01,2020/05/16
36125, ,1900/01/01,2020/05/16
36126, ,1900/01/01,2020/05/16
36127, ,1900/01/01,2020/05/16
36128, ,1900/01/01,1900/01/01
36129, ,1900/01/01,2020/05/16
36130, ,1900/01/01,2020/05/16
36131, ,1900/01/01,2020/05/16
36132, ,1900/01/01,2020/05/16
36133, ,1900/01/01,2020/05/16
36134, ,1900/01/01,2020/05/16
36135, ,1900/01/01,2020/05/16
36136, ,1900/01/01,2020/05/16
36137, ,1900/01/01,2020/05/16
36138, ,1900/01/01,2020/05/16
36139, ,1900/01/01,2020/05/16
36140, ,1900/01/01,2020/05/17
36141,F,1900/01/01,2020/05/17
36142, ,1900/01/01,2020/05/17
36143, ,1900/01/01,2020/05/17
36144,F,1900/01/01,2020/05/17
36145, ,1900/01/01,2020/05/17
36146, ,1900/01/01,2020/06/27
36147, ,1900/01/01,2020/05/17
36148, ,1900/01/01,2020/05/17
36149, ,1900/01/01,2020/05/17
36150, ,1900/01/01,2020/05/17
36151, ,1900/01/01,2020/05/17
36152, ,1900/01/01,2020/05/17
36153, ,1900/01/01,2020/05/17
36154, ,1900/01/01,2020/05/17
36155, ,1900/01/01,2020/05/17
36156, ,1900/01/01,2020/05/17
36157, ,1900/01/01,2020/05/17
36158, ,1900/01/01,2020/05/17
36159, ,1900/01/01,2020/05/17
36160, ,1900/01/01,2020/05/17
36161, ,1900/01/01,2020/05/17
36162, ,1900/01/01,2020/05/17
36163, ,1900/01/01,2020/05/17
36164, ,1900/01/01,2020/05/17
36165, ,1900/01/01,2020/05/17
36166, ,1900/01/01,2020/05/17
36167, ,1900/01/01,2020/05/18
36168, ,1900/01/01,2020/05/18
36169, ,1900/01/01,2020/05/18
36170, ,1900/01/01,2020/05/18
36171, ,1900/01/01,2020/05/18
36172, ,1900/01/01,2020/05/18
36173, ,1900/01/01,2020/05/18
36174, ,1900/01/01,2020/05/18
36175, ,1900/01/01,2020/05/18
36176, ,1900/01/01,2020/05/18
36177, ,1900/01/01,2020/05/18
36178, ,1900/01/01,2020/05/18
36179, ,1900/01/01,2020/05/18
36180, ,1900/01/01,2020/05/18
36181, ,1900/01/01,2020/05/18
36182, ,1900/01/01,2020/05/18
36183, ,1900/01/01,2020/05/18
36184, ,1900/01/01,2020/05/18
36185, ,1900/01/01,2020/05/18
36186, ,1900/01/01,2020/05/18
36187,M,1900/01/01,2020/05/18
36188, ,2001/09/13,2020/05/18
36189, ,1900/01/01,2020/05/18
36190, ,1900/01/01,2020/05/18
36191, ,1975/04/24,2020/05/18
36192, ,1900/01/01,2020/05/18
36193, ,1900/01/01,2020/05/18
36194, ,1900/01/01,2020/05/18
36195, ,1900/01/01,2020/05/18
36196, ,1900/01/01,2020/05/18
36197, ,1900/01/01,2020/05/18
36198, ,1900/01/01,2020/09/11
36199, ,1900/01/01,2020/05/18
36200, ,1900/01/01,2020/05/18
36201, ,1900/01/01,2020/05/18
36202, ,1900/01/01,2020/05/18
36203, ,1900/01/01,2020/05/18
36204, ,1900/01/01,2020/05/18
36205,M,1900/01/01,2020/05/18
36206, ,1900/01/01,2020/05/18
36207, ,1900/01/01,2020/05/18
36208, ,1988/05/24,2020/05/18
36209, ,1900/01/01,2020/05/18
36210, ,1900/01/01,2020/05/18
36211, ,1900/01/01,2020/05/18
36212, ,1900/01/01,2020/05/18
36213,F,1900/01/01,2020/05/18
36214, ,1900/01/01,2020/05/18
36215, ,1900/01/01,2020/05/18
36216, ,1900/01/01,2020/05/18
36217, ,1900/01/01,2020/05/19
36218, ,1900/01/01,2020/05/19
36219, ,1900/01/01,2020/05/19
36220, ,1900/01/01,2020/05/19
36221, ,1900/01/01,2020/05/19
36222, ,1900/01/01,2020/05/19
36223, ,1900/01/01,2020/05/19
36224, ,1900/01/01,2020/05/19
36225, ,1900/01/01,2020/05/19
36226, ,1900/01/01,2020/05/19
36227, ,1900/01/01,2020/05/19
36228, ,1900/01/01,2020/05/19
36229, ,1900/01/01,2020/05/19
36230, ,1900/01/01,2020/05/19
36231,F,1900/01/01,2020/05/19
36232, ,1900/01/01,2020/05/19
36233, ,1900/01/01,2020/05/19
36234,M,1900/01/01,2020/05/19
36235, ,1900/01/01,2020/05/19
36236, ,1900/01/01,2020/05/19
36237, ,1900/01/01,2020/05/19
36238, ,1900/01/01,2020/05/19
36239, ,1900/01/01,2020/05/19
36240,F,1995/09/26,2020/05/19
36241, ,1900/01/01,2020/05/19
36242, ,1900/01/01,2020/05/19
36243, ,1900/01/01,2020/05/20
36244, ,1900/01/01,2020/05/20
36245, ,1900/01/01,2020/05/20
36246, ,1900/01/01,2020/05/20
36247, ,1900/01/01,2020/05/20
36248, ,1900/01/01,2020/05/20
36249,F,1900/01/01,2020/05/20
36250,F,1990/04/12,2020/05/20
36251,F,1900/01/01,2020/05/20
36252, ,1900/01/01,2020/05/20
36253, ,1900/01/01,2020/05/20
36254, ,1900/01/01,2020/05/20
36255, ,1900/01/01,2020/05/20
36256, ,1900/01/01,2020/05/20
36257, ,1900/01/01,2020/05/20
36258, ,1900/01/01,2020/05/20
36259, ,1900/01/01,2020/05/20
36260, ,1900/01/01,2020/05/20
36261, ,1900/01/01,2020/05/20
36262, ,1900/01/01,2020/05/20
36263, ,1900/01/01,2020/05/20
36264, ,1900/01/01,2020/05/20
36265, ,1900/01/01,2020/05/20
36266, ,1900/01/01,2020/05/20
36267, ,1900/01/01,2020/05/20
36268, ,1900/01/01,2020/05/20
36269, ,1900/01/01,2020/05/20
36270, ,1900/01/01,2020/05/20
36271, ,1900/01/01,2020/05/20
36272, ,1900/01/01,2020/05/20
36273, ,1900/01/01,2020/05/20
36274, ,1900/01/01,2020/05/20
36275, ,1900/01/01,2020/05/21
36276, ,1900/01/01,2020/05/21
36277, ,1900/01/01,2020/05/21
36278, ,1900/01/01,2020/05/21
36279, ,1900/01/01,2020/05/21
36280, ,1900/01/01,2020/05/21
36281, ,1900/01/01,2020/05/21
36282, ,1900/01/01,2020/05/21
36283, ,1900/01/01,2020/05/21
36284, ,1900/01/01,2020/05/21
36285, ,1900/01/01,2020/05/21
36286, ,1900/01/01,2020/05/21
36287, ,1900/01/01,2020/05/27
36288, ,1900/01/01,2020/05/21
36289, ,1900/01/01,2020/05/21
36290, ,1900/01/01,2020/05/21
36291,F,1900/01/01,2020/05/21
36292, ,1900/01/01,2020/05/21
36293, ,1900/01/01,2020/05/21
36294, ,1900/01/01,2020/05/21
36295, ,1900/01/01,2020/05/21
36296, ,1900/01/01,2020/05/21
36297, ,1900/01/01,2020/05/21
36298, ,1900/01/01,2020/05/21
36299, ,1900/01/01,2020/05/21
36300, ,1900/01/01,2020/05/21
36301, ,1900/01/01,2020/05/21
36302, ,1900/01/01,2020/05/21
36303, ,1900/01/01,2020/05/22
36304,F,1900/01/01,2020/05/22
36305, ,1900/01/01,2020/05/22
36306, ,1900/01/01,2020/05/22
36307, ,1900/01/01,2020/05/22
36308, ,1900/01/01,2020/05/22
36309, ,1900/01/01,2020/05/22
36310, ,1900/01/01,2020/05/22
36311, ,1900/01/01,2020/05/22
36312,F,1900/01/01,2020/05/22
36313, ,1900/01/01,2020/05/22
36314, ,1900/01/01,1900/01/01
36315, ,1900/01/01,2020/05/22
36316, ,1900/01/01,2020/05/22
