customerID;M-0;M-1;M-10;M-11;M-12;M-13;M-14;M-15;M-16;M-17;M-18;M-19;M-2;M-20;M-21;M-22;M-23;M-24;M-25;M-26;M-27;M-28;M-29;M-3;M-30;M-31;M-32;M-33;M-34;M-35;M-36;M-37;M-38;M-39;M-4;M-40;M-41;M-42;M-43;M-44;M-45;M-46;M-47;M-48;M-49;M-5;M-50;M-51;M-52;M-53;M-54;M-55;M-56;M-57;M-58;M-59;M-6;M-60;M-61;M-62;M-63;M-64;M-65;M-66;M-67;M-68;M-69;M-7;M-70;M-71;M-8;M-9
4525-VZCZG;110,28;106,9575;105,85;115,8175;109,1725;112,495;105,85;113,6025;106,9575;111,3875;108,065;105,85;105,85;109,1725;110,28;105,85;105,85;106,9575;105,85;112,495;105,85;106,9575;108,065;106,9575;111,3875;106,9575;106,9575;105,85;108,065;106,9575;105,85;105,85;106,9575;105,85;105,85;105,85;106,9575;105,85;106,9575;105,85;110,28;108,065;106,9575;109,1725;105,85;106,9575;106,9575;106,9575;106,9575;106,9575;;;;;;;111,3875;;;;;;;;;;;105,85;;;109,1725;114,71
4526-EXKKN;23,997;24,6;23,997;24,6;24,6;24,0975;24,6;24,6;24,4995;24,4995;24,6;24,6;24,6;24,2985;24,6;24,6;24,4995;23,997;24,399;24,399;24,198;24,6;24,6;24,0975;24,0975;24,6;24,2985;24,198;24,6;24,198;24,2985;24,399;24,2985;24,6;24,0975;;;;;;;;;;;24,6;;;;;;;;;;;23,193;;;;;;;;;;;23,796;;;24,0975;24,399
4526-RMTLL;80,908;81,274;;;;;;;;;;;82,372;;;;;;;;;;;76,15;;;;;;;;;;;83,104;;;;;;;;;;;80,176;;;;;;;;;;;77,98;;;;;;;;;;;83,836;;;;
4526-ZJJTM;86,7035;88,4;87,8345;87,8345;87,269;88,4;87,8345;86,3265;87,8345;88,023;87,0805;87,646;88,4;88,4;88,023;87,8345;88,2115;86,515;;;;;;85,007;;;;;;;;;;;88,023;;;;;;;;;;;87,646;;;;;;;;;;;88,4;;;;;;;;;;;87,646;;;87,4575;88,4
4529-CKBCL;74,173;71,877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4530-NDRKU;19,05;18,285;16,755;18,285;17,1375;19,05;18,285;19,05;17,9025;19,05;18,6675;18,6675;18,6675;19,05;19,05;17,52;19,05;17,9025;17,52;19,05;19,05;14,46;15,225;18,285;18,6675;19,05;18,6675;18,285;19,05;16,755;17,9025;16,755;18,285;17,9025;18,285;18,285;17,52;;;;;;;;;19,05;;;;;;;;;;;19,05;;;;;;;;;;;19,05;;;15,225;19,05
4531-AUZNK;103,994;95,15;96,624;101,046;96,624;96,624;95,15;98,098;102,52;105,468;96,624;96,624;96,624;96,624;95,15;98,098;95,15;96,624;96,624;96,624;99,572;95,15;95,15;112,838;95,15;98,098;95,15;95,15;103,994;95,15;98,098;95,15;96,624;105,468;95,15;96,624;106,942;96,624;96,624;96,624;95,15;99,572;98,098;96,624;95,15;95,15;101,046;;;;;;;;;;96,624;;;;;;;;;;;95,15;;;95,15;106,942
4534-WGCIR;25,662;25,15;25,15;26,174;25,662;26,174;25,15;26,174;25,15;26,686;26,686;29,758;25,662;26,174;26,686;25,15;25,15;25,15;25,15;25,662;25,15;25,662;25,662;28,222;25,662;27,71;26,174;25,15;26,686;25,662;25,662;27,71;25,15;25,15;25,15;25,15;26,174;25,662;27,71;25,15;27,71;25,662;25,15;25,662;25,15;25,15;25,15;29,246;27,198;25,15;27,71;27,71;25,662;25,662;;;25,15;;;;;;;;;;;25,15;;;26,686;26,174
4536-PLEQY;77,146;84,426;84,842;84,842;;;;;;;;;84,634;;;;;;;;;;;84,842;;;;;;;;;;;83,178;;;;;;;;;;;80,474;;;;;;;;;;;84,842;;;;;;;;;;;82,762;;;83,802;84,01
4537-CIBHB;20,151;19,656;;;;;;;;;;;20,25;;;;;;;;;;;18,369;;;;;;;;;;;16,785;;;;;;;;;;;20,151;;;;;;;;;;;20,151;;;;;;;;;;;17,577;;;19,26;
4537-DKTAL;43,942;40,458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4538-WNTMJ;26,042;24,95;26,042;24,95;25,132;25,678;24,95;25,86;25,132;25,314;24,95;25,86;24,95;25,314;26,588;25,132;25,678;25,678;24,95;25,132;24,95;25,678;24,95;24,95;24,95;25,314;26,224;24,95;25,132;25,86;25,132;24,95;25,132;25,86;25,496;24,95;25,314;25,86;26,224;24,95;25,132;;;;;24,95;;;;;;;;;;;25,132;;;;;;;;;;;24,95;;;25,132;25,496
4541-RMRLG;18,801;16,107;;;;;;;;;;;19,25;;;;;;;;;;;16,7805;;;;;;;;;;;15,658;;;;;;;;;;;7,576;;;;;;;;;;;18,1275;;;;;;;;;;;;;;;
4544-RXFMG;43,303;43,387;;;;;;;;;;;43,135;;;;;;;;;;;43,261;;;;;;;;;;;43,093;;;;;;;;;;;43,135;;;;;;;;;;;43,219;;;;;;;;;;;42,967;;;;
4546-FOKWR;74,75;74,0835;74,0835;74,0835;54,755;73,417;66,752;69,418;;;;;73,417;;;;;;;;;;;65,419;;;;;;;;;;;70,751;;;;;;;;;;;72,7505;;;;;;;;;;;73,417;;;;;;;;;;;74,0835;;;72,084;66,0855
4547-FZJWE;56,0675;59,45;59,45;57,195;57,195;59,45;57,195;58,3225;59,45;57,195;59,45;59,45;59,45;59,45;58,3225;50,43;59,45;52,685;59,45;56,0675;51,5575;57,195;57,195;57,195;53,8125;51,5575;59,45;50,43;57,195;57,195;59,45;59,45;59,45;58,3225;51,5575;58,3225;59,45;59,45;58,3225;59,45;57,195;59,45;59,45;57,195;58,3225;58,3225;59,45;56,0675;59,45;57,195;57,195;;;;;;57,195;;;;;;;;;;;50,43;;;59,45;59,45
4547-KQRTM;85,184;82,768;;;;;;;;;;;80,352;;;;;;;;;;;82,466;;;;;;;;;;;81,258;;;;;;;;;;;83,07;;;;;;;;;;;81,862;;;;;;;;;;;84,882;;;80,654;88,204
4547-LYTDD;72,65;75,202;72,969;73,288;72,969;78,073;72,65;74,883;;;;;74,883;;;;;;;;;;;76,478;;;;;;;;;;;73,288;;;;;;;;;;;76,478;;;;;;;;;;;74,245;;;;;;;;;;;78,711;;;73,607;73,926
4548-SDBKE;102,768;86,176;;;;;;;;;;;89,104;;;;;;;;;;;97,4;;;;;;;;;;;99,352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4549-ZDQYY;57,95;58,8155;58,2385;58,2385;58,2385;58,8155;58,8155;57,95;59,3925;57,95;57,95;58,2385;58,2385;59,681;58,527;59,9695;58,2385;58,2385;58,2385;57,95;58,2385;57,95;60,835;57,95;58,2385;57,95;57,95;58,2385;59,104;59,104;59,104;58,2385;57,95;59,9695;58,2385;57,95;57,95;58,2385;59,9695;57,95;58,2385;57,95;57,95;57,95;59,681;58,2385;57,95;59,3925;;;;;;;;;58,2385;;;;;;;;;;;57,95;;;59,9695;57,95
4550-EVXNY;69,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4550-VBOFE;99,8;102,95;101,9;100,85;100,85;102,95;102,95;102,95;101,9;101,9;101,9;101,9;102,95;101,9;102,95;101,9;100,85;98,75;102,95;100,85;100,85;102,95;100,85;102,95;99,8;98,75;102,95;101,9;102,95;101,9;101,9;101,9;101,9;95,6;101,9;100,85;100,85;102,95;102,95;101,9;101,9;99,8;102,95;99,8;101,9;101,9;102,95;102,95;102,95;102,95;101,9;98,75;98,75;102,95;99,8;99,8;101,9;99,8;102,95;102,95;95,6;97,7;101,9;102,95;100,85;101,9;102,95;98,75;;;101,9;102,95
4553-DVPZG;95,4;98,97;101,35;98,97;101,35;101,35;100,16;98,97;101,35;101,35;96,59;101,35;101,35;101,35;98,97;95,4;100,16;97,78;101,35;101,35;97,78;100,16;95,4;101,35;100,16;101,35;100,16;101,35;101,35;100,16;96,59;101,35;101,35;101,35;100,16;96,59;100,16;101,35;98,97;100,16;101,35;96,59;100,16;100,16;100,16;100,16;98,97;89,45;97,78;101,35;101,35;97,78;94,21;100,16;101,35;100,16;96,59;101,35;97,78;;;;;;;;;98,97;;;97,78;98,97
4554-YGZIH;94,094;90,05;90,05;95,442;100,834;90,05;92,746;90,05;92,746;91,398;90,05;91,398;92,746;98,138;90,05;90,05;94,094;92,746;92,746;95,442;91,398;90,05;95,442;90,05;92,746;90,05;91,398;90,05;98,138;91,398;91,398;91,398;90,05;91,398;100,834;92,746;91,398;94,094;90,05;94,094;102,182;90,05;92,746;90,05;;96,79;;;;;;;;;;;90,05;;;;;;;;;;;91,398;;;92,746;98,138
4558-CGYCZ;19,498;19,533;;;;;;;;;;;19,659;;;;;;;;;;;19,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4558-FANTW;93,02;93,15;92,11;94,84;91,98;93,15;91,98;93,8;92,37;;;;92,11;;;;;;;;;;;91,98;;;;;;;;;;;91,98;;;;;;;;;;;91,98;;;;;;;;;;;92,24;;;;;;;;;;;92,89;;;91,98;92,89
4559-UWIHT;86,835;85,998;85,161;84,603;84,324;87,393;;;;;;;83,208;;;;;;;;;;;83,487;;;;;;;;;;;82,65;;;;;;;;;;;83,487;;;;;;;;;;;85,161;;;;;;;;;;;83,208;;;84,603;84,882
4560-WQAQW;68,7;68,7;69,053;68,7;68,8765;68,7;68,7;68,7;68,8765;69,053;68,7;68,7;68,7;69,406;68,8765;68,8765;70,465;68,7;68,7;68,8765;69,2295;68,8765;69,053;68,8765;68,7;68,8765;68,7;68,7;69,406;68,7;70,112;70,112;68,8765;68,7;69,053;69,053;68,7;70,465;68,8765;68,7;68,8765;69,053;68,7;69,5825;68,7;68,8765;68,7;69,5825;69,053;68,8765;69,2295;68,7;68,7;69,759;68,8765;;68,7;;;;;;;;;;;69,406;;;68,8765;68,8765
4565-EVZMJ;60,2425;59,3475;59,3475;58,9;61,585;61,1375;60,2425;59,3475;59,3475;59,795;59,3475;59,3475;62,48;59,795;59,3475;60,2425;59,3475;59,795;60,2425;59,795;60,2425;58,9;59,3475;58,9;59,3475;61,585;60,69;59,795;58,9;59,3475;58,9;62,48;58,9;58,9;58,9;65,165;58,9;58,9;58,9;59,3475;60,69;58,9;;;;59,795;;;;;;;;;;;60,2425;;;;;;;;;;;59,795;;;59,3475;58,9
4565-NLZBV;23,85;23,85;24,65;23,05;24,25;24,65;24,25;23,45;24,65;24,65;24,65;24,65;23,85;24,65;21,05;23,85;24,25;24,25;24,65;23,85;24,65;24,25;24,65;24,65;24,65;24,25;23,45;24,65;23,85;23,45;24,25;24,65;24,65;23,05;24,65;23,85;24,65;24,25;23,05;23,05;24,65;24,25;22,65;24,65;23,85;23,45;23,85;24,25;24,65;21,05;23,45;24,65;24,25;24,25;24,65;23,45;23,85;23,85;24,65;23,85;24,65;24,65;23,85;23,85;23,85;24,65;24,25;24,65;24,65;;24,65;24,65
4566-GOLUK;107,35;107,35;107,35;108,085;109,555;109,555;112,495;107,35;107,35;107,35;110,29;108,085;108,82;108,085;107,35;108,085;112,495;116,905;107,35;108,085;110,29;109,555;107,35;107,35;107,35;116,17;107,35;109,555;110,29;107,35;107,35;108,085;108,085;110,29;108,82;108,085;109,555;111,025;108,82;107,35;107,35;108,085;;;;107,35;;;;;;;;;;;107,35;;;;;;;;;;;109,555;;;108,085;111,76
4566-NECEV;97,938;97,591;;;;;;;;;;;97,4175;;;;;;;;;;;99,8465;;;;;;;;;;;107,307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4566-QVRRW;44,033;43,948;43,965;;;;;;;;;;43,778;;;;;;;;;;;44,05;;;;;;;;;;;44,033;;;;;;;;;;;43,9225;;;;;;;;;;;43,999;;;;;;;;;;;44,016;;;44,0415;43,914
4567-AKPIA;108,723;108,5345;108,723;108,9115;108,9115;108,9115;109,1;108,1575;109,1;108,723;109,1;108,1575;108,9115;108,9115;108,9115;108,9115;108,9115;108,346;107,7805;109,1;109,1;105,1415;108,723;108,9115;109,1;108,723;108,5345;108,1575;108,5345;108,723;108,9115;108,9115;108,723;108,9115;109,1;108,723;;;;;;;;;;108,723;;;;;;;;;;;107,592;;;;;;;;;;;108,346;;;108,9115;108,9115
4568-KNYWR;66,9915;65,9225;63,25;63,7845;65,388;64,319;64,319;63,7845;63,7845;67,526;64,8535;63,7845;65,388;63,7845;63,25;64,8535;63,7845;63,25;64,319;63,25;63,25;64,319;63,7845;64,8535;64,319;63,25;63,25;68,595;63,7845;63,7845;65,9225;63,25;64,319;63,7845;63,25;65,388;63,25;63,25;66,457;63,7845;64,8535;63,7845;63,7845;63,7845;64,8535;64,8535;63,25;63,25;;;;;;;;;63,7845;;;;;;;;;;;64,319;;;63,25;63,25
4568-TTZRT;19,842;20,148;;;;;;;;;;;20,238;;;;;;;;;;;20,364;;;;;;;;;;;19,878;;;;;;;;;;;20,328;;;;;;;;;;;20,4;;;;;;;;;;;20,238;;;20,364;
4570-QHXHL;43,75;43,8695;;;;;;;;;;;43,75;;;;;;;;;;;43,989;;;;;;;;;;;46,7375;;;;;;;;;;;49,6055;;;;;;;;;;;44,945;;;;;;;;;;;45,0645;;;43,989;
4572-DVCGN;81,99;80,25;;;;;;;;;;;94,17;;;;;;;;;;;80,685;;;;;;;;;;;81,12;;;;;;;;;;;86,775;;;;;;;;;;;81,12;;;;;;;;;;;81,12;;;89,82;88,95
4573-JKNAE;16,564;19,151;16,564;17,161;;;;;;;;;17,161;;;;;;;;;;;19,35;;;;;;;;;;;18,554;;;;;;;;;;;16,166;;;;;;;;;;;16,962;;;;;;;;;;;19,35;;;17,161;18,156
4576-CSAJH;51,1;54,745;55,15;54,34;55,15;54,5425;55,15;54,745;54,9475;52,9225;53,7325;54,34;52,1125;54,1375;54,9475;;;;;;;;;53,935;;;;;;;;;;;52,9225;;;;;;;;;;;55,15;;;;;;;;;;;54,9475;;;;;;;;;;;55,15;;;54,34;54,5425
4578-PHJYZ;68,75;65,9855;68,75;67,8285;65,9855;64,1425;66,907;65,064;67,8285;65,9855;68,75;68,75;68,75;65,9855;65,9855;66,907;68,75;64,1425;66,907;64,1425;66,907;64,1425;68,75;66,907;68,75;67,8285;67,8285;65,9855;67,8285;68,75;65,9855;67,8285;67,8285;65,064;68,75;68,75;68,75;61,378;68,75;68,75;66,907;67,8285;68,75;64,1425;56,7705;65,9855;68,75;68,75;;;;;;;;;67,8285;;;;;;;;;;;68,75;;;67,8285;68,75
4580-TMHJU;57,847;61,241;56,15;56,15;56,9985;57,847;56,15;56,9985;57,847;63,7865;56,15;56,9985;58,6955;59,544;56,15;62,0895;56,15;56,9985;56,9985;57,847;56,15;60,3925;56,15;58,6955;56,9985;58,6955;58,6955;56,9985;56,15;60,3925;56,15;56,15;56,15;56,15;60,3925;57,847;61,241;62,938;;;;;;;;60,3925;;;;;;;;;;;56,9985;;;;;;;;;;;58,6955;;;61,241;56,9985
4581-LNWUM;49,359;52,076;49,6725;49,777;50,0905;;;;;;;;49,359;;;;;;;;;;;49,777;;;;;;;;;;;49,4635;;;;;;;;;;;49,359;;;;;;;;;;;50,5085;;;;;;;;;;;49,986;;;50,5085;49,4635
4581-SSPWD;76,178;76,556;;;;;;;;;;;93,566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4583-PARNH;95,3125;102,085;93,055;97,57;93,055;99,8275;102,085;91,55;;;;;97,57;;;;;;;;;;;92,3025;;;;;;;;;;;91,55;;;;;;;;;;;110,3625;;;;;;;;;;;93,055;;;;;;;;;;;93,8075;;;94,56;92,3025
4584-LBNMK;25,3285;30,3565;25,3285;28,471;25,957;24,7;24,7;24,7;25,957;27,214;25,3285;25,957;26,5855;25,3285;25,3285;26,5855;27,214;24,7;24,7;30,3565;25,3285;24,7;29,0995;24,7;24,7;25,957;25,3285;24,7;27,214;27,214;24,7;24,7;24,7;24,7;24,7;25,3285;25,957;25,3285;27,8425;28,471;;;;;;30,3565;;;;;;;;;;;25,957;;;;;;;;;;;24,7;;;25,3285;27,8425
4585-HETAI;83,494;73,75;;;;;;;;;;;83,7985;;;;;;;;;;;84,4075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4587-NUKOX;79,192;86;;;;;;;;;;;81,308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4587-VVTOX;93,176;82,784;;;;;;;;;;;95,774;;;;;;;;;;;100,104;;;;;;;;;;;89,712;;;;;;;;;;;83,65;;;;;;;;;;;;;;;;;;;;;;;;;;
4588-YBNIB;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4589-IUAJB;24,5165;24,25;24,5165;24,5165;25,316;24,783;24,25;24,783;25,0495;24,25;24,25;24,5165;24,25;24,5165;24,5165;25,5825;24,5165;24,25;24,5165;25,316;24,783;24,5165;24,25;24,5165;24,5165;24,25;24,5165;24,25;24,25;24,783;25,849;24,25;25,0495;24,783;24,25;24,25;24,783;24,25;24,25;24,5165;25,316;24,5165;25,316;24,25;24,25;24,25;24,25;24,25;24,5165;24,25;25,849;24,25;24,5165;24,25;25,316;24,5165;24,25;24,25;26,915;24,5165;24,25;24,783;24,783;24,5165;25,849;24,5165;24,5165;24,25;;;24,5165;25,0495
4592-IWTJI;30,61;30,792;;;;;;;;;;;30,298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4597-ELFTS;22,484;23,088;23,088;24,296;24,296;20,672;24,296;24,9;24,9;24,296;23,088;23,088;23,088;24,9;24,9;24,296;24,296;24,296;23,088;23,088;24,296;22,484;24,296;24,296;21,276;20,672;24,9;23,692;24,9;23,692;24,296;23,088;24,9;24,296;24,9;24,9;24,296;23,692;24,296;24,9;24,9;23,088;24,296;24,9;23,692;24,9;21,276;24,9;22,484;23,692;22,484;23,088;;;;;24,9;;;;;;;;;;;24,9;;;24,9;23,088
4597-NUCQV;102,671;101,5545;101,3515;101,656;101,3515;102,874;101,453;101,3515;101,859;101,656;101,859;101,25;101,656;101,859;101,25;101,3515;101,25;;;;;;;101,453;;;;;;;;;;;101,9605;;;;;;;;;;;101,656;;;;;;;;;;;101,5545;;;;;;;;;;;102,5695;;;101,453;101,25
4598-XLKNJ;102,14;106,82;100,58;107,86;99,02;98,5;100,58;98,5;101,62;100,58;99,02;102,14;100,58;98,5;99,02;100,06;99,02;100,06;;;;;;101,1;;;;;;;;;;;98,5;;;;;;;;;;;99,54;;;;;;;;;;;99,02;;;;;;;;;;;98,5;;;99,02;104,22
4598-ZADCK;53,6;54,368;53,984;53,6;57,056;53,6;53,6;53,6;53,984;53,6;54,368;53,6;53,984;53,6;58,208;53,984;53,984;53,6;53,6;53,984;53,984;53,984;53,984;54,368;55,904;53,984;53,6;53,6;53,6;55,136;55,136;54,368;54,368;54,752;53,6;55,136;54,752;56,288;54,368;54,752;54,752;54,368;53,984;53,984;54,368;53,6;53,6;54,368;53,984;;;;;;;;55,136;;;;;;;;;;;55,136;;;53,984;54,368
4603-JANFB;69,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4607-CHPCA;83,074;90,4;90,4;79,818;90,4;87,958;84,702;83,074;88,772;88,772;89,586;90,4;88,772;89,586;89,586;87,144;83,074;89,586;;;;;;77,376;;;;;;;;;;;88,772;;;;;;;;;;;85,516;;;;;;;;;;;90,4;;;;;;;;;;;89,586;;;86,33;85,516
4608-LCIMN;44,65;45,845;;;;;;;;;;;47,757;;;;;;;;;;;48,1155;;;;;;;;;;;45,4865;;;;;;;;;;;45,128;;;;;;;;;;;45,128;;;;;;;;;;;47,04;;;;
4609-KNNWG;19,9;20,668;19,9;20,54;20,668;20,412;20,156;20,156;20,796;20,156;20,028;20,796;20,284;20,028;20,284;20,156;19,9;20,028;19,9;20,028;;;;20,284;;;;;;;;;;;20,412;;;;;;;;;;;20,54;;;;;;;;;;;23,612;;;;;;;;;;;19,9;;;20,156;20,412
4611-ANLQC;50,05;46,39;50,05;44,56;48,22;48,22;49,135;50,05;47,305;48,22;48,22;50,05;50,05;50,05;50,05;50,05;48,22;47,305;49,135;41,815;47,305;45,475;47,305;47,305;49,135;47,305;50,05;48,22;50,05;50,05;49,135;50,05;50,05;50,05;50,05;48,22;49,135;49,135;50,05;50,05;49,135;50,05;50,05;48,22;50,05;50,05;49,135;47,305;48,22;45,475;49,135;50,05;50,05;49,135;49,135;44,56;49,135;;;;;;;;;;;47,305;;;40,9;49,135
4612-SSVHJ;83,154;83,58;81,45;82,302;82,728;84,858;86,562;82,302;89,118;84,858;81,876;81,876;82,302;;;;;;;;;;;86,136;;;;;;;;;;;81,876;;;;;;;;;;;84,858;;;;;;;;;;;82,728;;;;;;;;;;;82,302;;;85,284;81,45
4612-THJBS;104,75;104,75;101,1965;97,643;104,75;94,0895;79,8755;101,1965;97,643;97,643;104,75;104,75;104,75;104,75;97,643;97,643;101,1965;72,7685;94,0895;101,1965;86,9825;104,75;83,429;72,7685;101,1965;94,0895;94,0895;101,1965;104,75;97,643;90,536;101,1965;94,0895;104,75;104,75;104,75;94,0895;101,1965;97,643;104,75;101,1965;94,0895;97,643;101,1965;94,0895;101,1965;94,0895;101,1965;97,643;101,1965;104,75;104,75;;;;;104,75;;;;;;;;;;;101,1965;;;104,75;101,1965
4614-NUVZD;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4615-PIVVU;63,7775;66,5;66,5;66,1975;66,1975;63,475;66,1975;64,3825;65,895;63,475;63,1725;66,5;65,895;64,685;66,1975;66,5;66,5;66,5;66,1975;66,5;66,5;64,9875;66,5;64,685;65,895;66,1975;66,5;66,5;66,1975;66,5;66,1975;66,1975;66,5;66,5;66,1975;66,5;66,5;;;;;;;;;64,9875;;;;;;;;;;;64,08;;;;;;;;;;;65,5925;;;66,1975;65,5925
4616-EWBNJ;20,07;20,1;20,1;19,95;19,65;19,89;19,86;19,95;;;;;19,98;;;;;;;;;;;19,71;;;;;;;;;;;19,77;;;;;;;;;;;19,95;;;;;;;;;;;20,07;;;;;;;;;;;20,1;;;19,35;20,1
4616-ULAOA;112,117;111,239;110,8;110,8;111,239;111,239;110,8;112,117;111,678;111,678;111,678;111,239;111,678;113,434;110,8;110,8;111,678;111,678;111,678;110,8;111,678;110,8;110,8;111,678;111,678;110,8;111,678;111,239;110,8;113,434;110,8;110,8;110,8;111,239;111,678;112,117;111,239;112,117;110,8;112,556;110,8;110,8;111,239;110,8;111,239;110,8;110,8;110,8;114,751;111,678;110,8;110,8;110,8;113,873;112,117;110,8;110,8;111,239;112,117;111,239;111,678;113,873;;;;;;112,117;;;110,8;111,239
4619-EVPHY;91,79;91,395;93,37;92,58;94,16;92,975;93,37;91,395;93,765;91;92,185;92,185;93,765;;;;;;;;;;;94,16;;;;;;;;;;;97,715;;;;;;;;;;;94,95;;;;;;;;;;;92,975;;;;;;;;;;;91,395;;;92,185;92,185
4622-YNKIJ;88,95;90,796;89,873;93,565;91,719;88,95;92,642;92,642;88,95;90,796;91,719;91,719;89,873;95,411;92,642;89,873;92,642;100,949;89,873;90,796;88,95;95,411;92,642;93,565;91,719;89,873;89,873;;;;;;;;89,873;;;;;;;;;;;88,95;;;;;;;;;;;88,95;;;;;;;;;;;88,95;;;103,718;90,796
4623-ZKHLY;23,2645;25,646;21,5325;21,0995;21,0995;22,8315;21,5325;21,316;20,6665;20,45;23,481;20,45;20,883;20,883;20,6665;;;;;;;;;21,0995;;;;;;;;;;;20,6665;;;;;;;;;;;20,883;;;;;;;;;;;21,0995;;;;;;;;;;;20,6665;;;20,6665;20,6665
4625-EWPTF;29,421;26,334;;;;;;;;;;;25,4765;;;;;;;;;;;29,421;;;;;;;;;;;26,5055;;;;;;;;;;;30,107;;;;;;;;;;;29,078;;;;;;;;;;;30,107;;;;
4625-LAMOB;20,4;20,4;21,1155;20,559;20,4795;20,4795;20,559;20,4;20,7975;20,718;20,4795;20,6385;20,4;20,559;20,4;20,559;20,6385;20,4;21,2745;20,9565;20,4795;21,036;20,4;20,7975;20,6385;20,718;20,4;20,4795;20,4;20,559;20,4;20,4;20,4;20,6385;20,4;20,4;20,6385;20,718;20,6385;;;;;;;20,4;;;;;;;;;;;20,7975;;;;;;;;;;;20,6385;;;20,559;20,4
4625-XMOYM;26,25;29,1915;27,2305;27,2305;26,25;26,25;27,2305;26,25;26,25;34,094;29,1915;28,211;28,211;28,211;26,25;27,2305;26,25;26,25;32,133;26,25;28,211;28,211;28,211;28,211;27,2305;26,25;26,25;27,2305;26,25;26,25;29,1915;29,1915;26,25;28,211;26,25;26,25;28,211;28,211;28,211;28,211;26,25;26,25;27,2305;32,133;26,25;27,2305;26,25;26,25;31,1525;26,25;26,25;26,25;26,25;30,172;26,25;26,25;29,1915;30,172;28,211;35,0745;26,25;27,2305;27,2305;26,25;28,211;27,2305;26,25;27,2305;26,25;28,211;27,2305;26,25
4626-GYCZP;91,5015;92,7825;;;;;;;;;;;89,58;;;;;;;;;;;92,142;;;;;;;;;;;90,434;;;;;;;;;;;86,3775;;;;;;;;;;;92,7825;;;;;;;;;;;;;;;
4626-OZDTJ;78,65;78,65;78,047;78,65;78,047;78,65;78,65;78,047;78,047;77,444;78,047;78,65;78,047;76,841;78,65;78,047;78,65;75,032;78,047;73,826;75,635;77,444;78,047;77,444;76,841;76,238;76,238;77,444;78,65;74,429;78,047;76,841;78,047;78,65;77,444;72,62;78,047;77,444;78,65;72,62;78,047;75,635;78,65;78,65;76,238;78,65;78,65;;;;;;;;;;78,047;;;;;;;;;;;78,65;;;78,047;78,047
4627-MIHJH;107,456;106,059;108,853;110,25;107,456;107,456;104,662;110,25;104,662;110,25;110,25;107,456;110,25;106,059;110,25;108,853;110,25;110,25;108,853;110,25;110,25;106,059;110,25;103,265;110,25;107,456;110,25;110,25;108,853;104,662;106,059;108,853;110,25;104,662;107,456;107,456;110,25;107,456;110,25;107,456;106,059;110,25;106,059;108,853;108,853;106,059;108,853;110,25;110,25;110,25;106,059;106,059;108,853;104,662;110,25;108,853;110,25;107,456;104,662;106,059;106,059;108,853;108,853;107,456;110,25;110,25;;110,25;;;108,853;106,059
4628-CTTLA;34,154;31,581;38,0135;35,4405;39,3;38,0135;32,8675;38,0135;39,3;39,3;39,3;39,3;38,0135;38,0135;35,4405;39,3;36,727;35,4405;39,3;31,581;36,727;39,3;39,3;38,0135;39,3;39,3;39,3;39,3;38,0135;38,0135;35,4405;36,727;31,581;39,3;35,4405;39,3;39,3;38,0135;38,0135;38,0135;30,2945;35,4405;38,0135;30,2945;39,3;34,154;39,3;38,0135;39,3;38,0135;35,4405;39,3;39,3;;;;39,3;;;;;;;;;;;31,581;;;29,008;39,3
4628-WQCQQ;85,15;87,164;85,6535;85,15;86,157;86,157;85,6535;89,6815;86,157;85,6535;86,6605;85,15;89,178;86,157;86,6605;86,6605;86,157;86,157;86,6605;85,6535;86,6605;90,185;86,6605;85,6535;85,15;86,6605;90,185;87,164;89,178;;;;;;86,6605;;;;;;;;;;;86,6605;;;;;;;;;;;85,6535;;;;;;;;;;;85,15;;;85,6535;85,6535
